index,sequence_id,frame_id,name,cx,cy,cz,l,w,h,θ
1375,000027,1616101267899,Pedestrian,-6.94,-37.06,-0.53,0.78,0.78,1.64,3.04
1376,000027,1616101267899,Pedestrian,-13.02,-47.8,-1.41,0.77,0.78,1.64,1.36
1377,000027,1616101267899,Pedestrian,-7.43,-36.37,-0.53,0.79,0.79,1.67,3.03
1378,000027,1616101267899,Pedestrian,-12.34,45.0,-0.63,0.85,0.91,1.71,1.8
1379,000027,1616101267899,Pedestrian,-6.69,44.34,-0.57,0.82,0.81,1.66,1.64
1380,000027,1616101268900,Pedestrian,-6.71,44.28,-0.62,0.8,0.8,1.7,1.68
1381,000027,1616101268900,Pedestrian,-12.32,45.04,-0.63,0.87,0.99,1.72,0.63
1382,000027,1616101268900,Pedestrian,-13.03,-47.81,-1.4,0.77,0.78,1.64,1.38
1383,000027,1616101268900,Pedestrian,-8.39,-36.12,-0.59,0.74,0.69,1.69,3.18
1384,000027,1616101268900,Pedestrian,-7.43,-36.15,-0.59,0.8,0.71,1.66,3.19
1385,000027,1616101269900,Pedestrian,-9.39,-35.86,-0.47,0.78,0.78,1.63,3.13
1386,000027,1616101269900,Pedestrian,-8.06,-35.35,-0.48,0.71,0.78,1.79,3.13
1387,000027,1616101269900,Pedestrian,-12.29,45.13,-0.6,0.86,0.97,1.8,0.12
1388,000027,1616101269900,Pedestrian,-6.7,44.43,-0.52,0.82,0.81,1.68,1.72
1389,000027,1616101270900,Pedestrian,-15.69,53.77,-0.18,0.79,0.78,1.69,4.86
1390,000027,1616101270900,Pedestrian,-12.09,45.34,-0.44,0.8,0.8,1.66,4.81
1391,000027,1616101270900,Pedestrian,-10.47,-35.36,-0.42,0.82,0.78,1.7,1.62
1392,000027,1616101271899,Pedestrian,-15.89,52.14,-0.22,0.79,0.78,1.65,1.66
1393,000027,1616101271899,Pedestrian,-9.07,-32.91,-0.44,0.78,0.79,1.69,1.52
1394,000027,1616101271899,Pedestrian,-11.9,45.21,-0.61,0.77,0.83,1.76,4.6
1395,000027,1616101271899,Pedestrian,-11.54,-35.02,-0.6,0.78,0.78,1.61,4.58
1396,000027,1616101272900,Pedestrian,-16.21,50.56,-0.19,0.8,0.81,1.7,1.68
1397,000027,1616101272900,Pedestrian,-9.55,-31.7,-0.49,0.77,0.77,1.72,1.51
1398,000027,1616101272900,Pedestrian,-12.07,45.17,-0.61,0.79,0.8,1.77,5.18
1399,000027,1616101272900,Pedestrian,-12.72,-34.65,-0.58,0.79,0.79,1.65,4.5
1400,000027,1616101273900,Pedestrian,-10.08,-30.5,-0.45,0.81,0.78,1.67,1.46
1401,000027,1616101273900,Pedestrian,-13.85,-34.42,-0.51,0.78,0.78,1.57,3.54
1402,000027,1616101273900,Pedestrian,-12.11,45.16,-0.53,0.79,0.79,1.68,4.98
1403,000027,1616101273900,Pedestrian,-16.33,48.68,-0.43,0.79,0.79,1.65,4.91
1404,000027,1616101274899,Pedestrian,-16.67,46.97,-0.21,0.86,0.77,1.65,4.91
1405,000027,1616101274899,Pedestrian,-12.07,45.16,-0.61,0.84,0.82,1.76,4.93
1406,000027,1616101274899,Pedestrian,-10.61,-29.18,-0.3,0.69,0.76,1.72,1.53
1407,000027,1616101274899,Pedestrian,-13.41,-31.53,-0.89,0.77,0.78,1.63,4.46
1408,000027,1616101274899,Pedestrian,33.44,-34.8,-0.99,0.78,0.79,1.68,5.05
1409,000027,1616101275900,Pedestrian,-10.58,-28.25,-0.5,0.78,0.76,1.68,1.47
1410,000027,1616101275900,Pedestrian,-12.05,45.12,-0.56,0.88,0.83,1.83,5.0
1411,000027,1616101275900,Pedestrian,-13.38,-31.52,-1.03,0.78,0.78,1.65,1.51
1412,000027,1616101275900,Pedestrian,-13.03,-47.82,-1.36,0.77,0.77,1.64,1.32
1413,000027,1616101276900,Pedestrian,33.45,-34.88,-1.02,0.78,0.78,1.66,4.83
1414,000027,1616101276900,Pedestrian,-10.44,-26.84,-0.25,0.78,0.78,1.71,1.46
1415,000027,1616101276900,Pedestrian,-11.94,45.16,-0.59,0.83,0.83,1.73,5.09
1416,000027,1616101277900,Pedestrian,-10.13,-25.6,-0.36,0.78,0.78,1.68,1.4
1417,000027,1616101277900,Pedestrian,-12.03,45.25,-0.43,0.8,0.8,1.66,4.79
1418,000027,1616101277900,Pedestrian,-13.35,-31.53,-0.54,0.79,0.79,1.62,3.98
1419,000027,1616101278899,Pedestrian,-9.81,-24.43,-0.35,0.79,0.81,1.69,1.42
1420,000027,1616101278899,Pedestrian,-13.03,-47.81,-1.41,0.77,0.78,1.64,1.26
1421,000027,1616101278899,Pedestrian,33.43,-34.9,-0.99,0.78,0.78,1.66,3.48
1422,000027,1616101278899,Pedestrian,-11.93,45.13,-0.6,0.78,0.82,1.72,4.92
1423,000027,1616101278899,Pedestrian,-13.25,-31.47,-1.0,0.78,0.78,1.64,4.62
1424,000027,1616101279900,Pedestrian,-9.32,-23.27,-0.45,0.77,0.76,1.64,1.48
1425,000027,1616101279900,Pedestrian,-11.86,45.14,-0.59,0.82,0.92,1.74,5.37
1426,000027,1616101279900,Pedestrian,33.51,-34.84,-0.96,0.78,0.79,1.67,2.8
1427,000027,1616101279900,Pedestrian,-6.62,44.33,-0.61,0.78,0.8,1.74,1.67
1428,000027,1616101279900,Pedestrian,-13.32,-31.55,-1.18,0.77,0.77,1.63,1.54
1429,000027,1616101280900,Pedestrian,-8.94,-21.99,-0.28,0.79,0.83,1.7,1.43
1430,000027,1616101280900,Pedestrian,-11.54,45.38,-0.61,0.83,0.89,1.74,1.5
1431,000027,1616101280900,Pedestrian,-13.03,-47.8,-1.44,0.78,0.78,1.65,1.38
1432,000027,1616101280900,Pedestrian,-13.3,-31.53,-1.13,0.77,0.78,1.64,4.69
1433,000027,1616101280900,Pedestrian,33.43,-34.82,-0.8,0.78,0.78,1.65,3.02
1434,000027,1616101281899,Pedestrian,-8.23,-21.02,-0.48,0.8,0.78,1.82,1.47
1435,000027,1616101281899,Pedestrian,-11.13,45.68,-0.45,0.81,0.83,1.72,4.74
1436,000027,1616101282901,Pedestrian,-7.69,-19.75,-0.47,0.77,0.77,1.66,1.46
1437,000027,1616101282901,Pedestrian,-11.06,46.16,-0.6,0.83,0.93,1.78,1.58
1438,000027,1616101282901,Pedestrian,33.41,-34.88,-1.07,0.77,0.78,1.66,4.85
1439,000027,1616101282901,Pedestrian,-13.29,-31.45,-0.96,0.78,0.78,1.64,4.65
1440,000027,1616101283900,Pedestrian,-7.35,-18.72,-0.5,0.78,0.79,1.7,1.51
1441,000027,1616101283900,Pedestrian,-6.62,44.58,-0.58,0.9,0.91,1.72,1.55
1442,000027,1616101284899,Pedestrian,-6.91,-17.66,-0.52,0.8,0.77,1.76,1.51
1443,000027,1616101284899,Pedestrian,-10.84,46.72,-0.31,0.77,0.85,1.83,4.83
1444,000027,1616101285900,Pedestrian,-6.52,-16.41,-0.57,0.77,0.76,1.64,1.5
1445,000027,1616101285900,Pedestrian,-10.86,46.65,-0.46,0.82,0.83,1.7,0.26
1446,000027,1616101286900,Pedestrian,-6.47,-15.17,-0.59,0.81,0.79,1.75,1.55
1447,000027,1616101286900,Pedestrian,-10.81,46.56,-0.41,0.79,0.81,1.63,1.16
1448,000027,1616101286900,Pedestrian,-6.61,44.54,-0.58,0.81,0.82,1.66,4.78
1449,000027,1616101287900,Pedestrian,-6.27,-13.72,-0.59,0.64,0.76,1.76,1.53
1450,000027,1616101287900,Pedestrian,-10.76,47.03,-0.21,0.8,0.83,1.63,4.88
1451,000027,1616101288900,Pedestrian,-6.25,-11.91,-0.59,0.76,0.75,1.7,1.49
1452,000027,1616101288900,Pedestrian,-10.44,47.87,-0.14,0.81,0.81,1.66,5.65
1453,000027,1616101288900,Pedestrian,-6.1,45.76,-0.55,0.84,0.87,1.68,1.6
1454,000027,1616101289899,Pedestrian,-6.25,-9.54,-0.53,0.76,0.75,1.68,1.49
1455,000027,1616101289899,Pedestrian,-2.78,22.68,-0.29,0.79,0.79,1.7,4.65
1456,000027,1616101289899,Pedestrian,-18.08,-38.6,-0.31,0.78,0.78,1.62,4.57
1457,000027,1616101289899,Pedestrian,-10.1,48.95,-0.18,0.83,0.78,1.64,4.81
1458,000027,1616101289899,Pedestrian,-5.85,46.83,-0.58,0.8,0.81,1.69,4.76
1459,000027,1616101290900,Pedestrian,-6.26,-7.06,-0.59,0.76,0.75,1.64,1.49
1460,000027,1616101290900,Pedestrian,-9.91,50.27,-0.2,0.77,0.75,1.61,1.72
1461,000027,1616101290900,Pedestrian,-18.32,-38.58,-0.35,0.79,0.78,1.64,4.4
1462,000027,1616101290900,Pedestrian,-19.94,-38.02,-0.26,0.8,0.8,1.67,4.41
1463,000027,1616101291900,Pedestrian,-6.22,-3.95,-0.54,0.77,0.75,1.67,1.5
1464,000027,1616101291900,Pedestrian,-18.55,-37.9,-0.34,0.79,0.79,1.67,4.49
1465,000027,1616101291900,Pedestrian,-9.82,52.32,-0.19,0.79,0.81,1.67,5.14
1466,000027,1616101291900,Pedestrian,-20.41,-36.67,-0.18,0.85,0.79,1.79,4.59
1467,000027,1616101292900,Pedestrian,-6.07,0.12,-0.59,0.77,0.74,1.7,1.53
1468,000027,1616101292900,Pedestrian,-18.32,-36.53,-0.34,0.8,0.8,1.67,4.49
1469,000027,1616101292900,Pedestrian,-10.26,55.04,-0.16,0.81,0.86,1.67,4.69
1470,000027,1616101292900,Pedestrian,-20.22,-35.53,-0.15,0.95,0.86,1.78,4.5
1471,000027,1616101292900,Pedestrian,-25.96,-36.42,0.21,0.78,0.78,1.65,3.72
1472,000027,1616101292900,Pedestrian,-22.35,-44.9,-0.05,0.79,0.8,1.88,4.53
1473,000027,1616101292900,Pedestrian,-18.97,-55.53,-0.53,0.78,0.79,1.67,4.88
1474,000027,1616101293899,Pedestrian,-5.96,4.58,-0.56,0.78,0.77,1.74,1.56
1475,000027,1616101293899,Pedestrian,-17.97,-34.74,-0.38,0.78,0.77,1.66,4.42
1476,000027,1616101293899,Pedestrian,-21.7,-42.93,-0.34,0.66,0.8,1.78,4.42
1477,000027,1616101293899,Pedestrian,-20.3,-34.0,-0.43,0.81,0.81,1.72,1.2
1478,000027,1616101293899,Pedestrian,-11.08,58.24,0.28,0.78,0.79,1.64,5.01
1479,000027,1616101293899,Pedestrian,-19.36,-36.29,-0.8,0.79,0.79,1.66,4.32
1480,000027,1616101294901,Pedestrian,-5.99,9.74,-0.5,0.77,0.75,1.68,1.6
1481,000027,1616101294901,Pedestrian,-21.7,-40.49,-0.02,0.77,0.77,1.62,4.37
1482,000027,1616101294901,Pedestrian,-17.9,-32.27,-0.37,0.77,0.76,1.58,4.47
1483,000027,1616101294901,Pedestrian,-11.28,62.17,-0.06,0.79,0.8,1.68,1.72
1484,000027,1616101294901,Pedestrian,-20.18,-31.89,-0.03,0.74,0.86,1.84,4.44
1485,000027,1616101294901,Pedestrian,-18.03,-48.57,-0.44,0.79,0.79,1.66,1.51
1486,000027,1616101294901,Pedestrian,17.76,-20.3,-1.66,0.78,0.78,1.67,4.78
1487,000027,1616101295900,Pedestrian,-17.73,-29.14,-0.4,0.77,0.76,1.62,4.47
1488,000027,1616101295900,Pedestrian,-6.1,15.36,-0.41,0.76,0.74,1.62,1.64
1489,000027,1616101295900,Pedestrian,-20.24,-29.08,-0.1,0.83,0.88,1.86,4.49
1490,000027,1616101295900,Pedestrian,-21.68,-37.37,-0.05,0.78,0.86,1.64,4.43
1491,000027,1616101295900,Pedestrian,-20.93,-28.94,-0.13,0.91,0.85,1.89,4.49
1492,000027,1616101295900,Pedestrian,-22.17,-48.46,-0.46,0.79,0.79,1.66,1.43
1493,000027,1616101295900,Pedestrian,12.34,11.13,-0.43,0.77,0.76,1.61,5.32
1494,000027,1616101295900,Pedestrian,39.13,-33.79,-2.29,0.82,0.87,1.71,4.8
1495,000027,1616101295900,Pedestrian,-11.77,66.63,0.04,0.79,0.81,1.7,1.6
1496,000027,1616101295900,Pedestrian,-17.78,-44.04,-0.27,0.79,0.79,1.66,1.41
1497,000027,1616101296899,Pedestrian,-18.07,-25.13,-0.31,0.7,0.76,1.72,4.36
1498,000027,1616101296899,Pedestrian,-21.3,-25.39,0.05,0.95,0.77,1.79,4.48
1499,000027,1616101296899,Pedestrian,-20.43,-25.59,0.06,0.97,0.8,1.79,4.47
1500,000027,1616101296899,Pedestrian,-5.99,21.5,-0.45,0.78,0.78,1.67,1.64
1501,000027,1616101296899,Pedestrian,-21.97,-33.37,-0.16,0.86,0.83,1.72,4.45
1502,000027,1616101296899,Pedestrian,-21.93,-41.82,-0.4,0.78,0.78,1.66,4.44
1503,000027,1616101296899,Pedestrian,-18.07,-39.0,-0.35,0.78,0.78,1.65,1.4
1504,000027,1616101296899,Pedestrian,-11.23,71.72,0.1,0.79,0.79,1.69,4.87
1505,000027,1616101297900,Pedestrian,-5.8,28.15,-0.41,0.77,0.75,1.63,1.6
1506,000027,1616101297900,Pedestrian,-18.52,-20.84,-0.25,0.77,0.76,1.63,4.42
1507,000027,1616101297900,Pedestrian,-21.02,-21.75,-0.24,0.82,0.82,1.69,4.51
1508,000027,1616101297900,Pedestrian,-21.71,-21.36,-0.08,0.78,0.79,1.98,4.57
1509,000027,1616101297900,Pedestrian,-22.33,-29.15,-0.12,0.78,0.78,1.6,4.47
1510,000027,1616101297900,Pedestrian,-21.74,-34.57,-0.31,0.78,0.77,1.63,1.3
1511,000027,1616101297900,Pedestrian,31.02,-21.83,-1.96,0.79,0.8,1.69,2.7
1512,000027,1616101297900,Pedestrian,-18.27,-33.26,-0.39,0.78,0.78,1.66,1.38
1513,000027,1616101298900,Pedestrian,-20.5,-17.74,-0.32,1.24,0.91,1.91,4.42
1514,000027,1616101298900,Pedestrian,-21.45,-17.49,-0.28,1.19,0.84,1.85,4.43
1515,000027,1616101298900,Pedestrian,-18.2,-16.38,-0.61,0.78,0.75,1.77,4.4
1516,000027,1616101298900,Pedestrian,-22.0,-24.8,-0.5,0.88,0.85,1.89,4.44
1517,000027,1616101298900,Pedestrian,-6.64,35.33,-0.15,0.79,0.78,1.65,1.68
1518,000027,1616101298900,Pedestrian,-20.49,-27.14,-0.74,0.77,0.76,1.62,1.21
1519,000027,1616101298900,Pedestrian,-21.35,-24.89,-0.54,0.88,0.78,1.85,4.5
1520,000027,1616101298900,Pedestrian,38.08,54.91,0.74,0.79,0.8,1.69,1.35
1521,000027,1616101299899,Pedestrian,-21.33,-12.39,-0.09,1.28,0.8,1.89,4.49
1522,000027,1616101299899,Pedestrian,-19.52,-18.91,-0.42,0.78,0.78,1.62,1.32
1523,000027,1616101299899,Pedestrian,-18.06,-11.05,-0.4,0.76,0.75,1.63,4.46
1524,000027,1616101299899,Pedestrian,-21.69,-19.56,-0.17,0.81,0.81,1.7,4.56
1525,000027,1616101299899,Pedestrian,-20.36,-12.62,-0.05,1.21,0.87,1.8,4.47
1526,000027,1616101299899,Pedestrian,36.7,-43.66,-2.05,0.85,0.8,1.67,1.21
1527,000027,1616101299899,Pedestrian,37.48,-45.34,-2.26,0.8,0.81,1.69,6.18
1528,000027,1616101299899,Pedestrian,-21.59,-19.41,-0.29,0.86,0.79,1.93,4.55
1529,000027,1616101299899,Pedestrian,-17.12,-21.01,-0.72,0.76,0.76,1.6,4.44
1530,000027,1616101299899,Pedestrian,-7.57,43.22,-0.44,0.82,0.8,1.87,1.57
1531,000027,1616101300901,Pedestrian,-21.12,-6.03,-0.68,0.95,0.88,1.92,4.71
1532,000027,1616101300901,Pedestrian,-18.04,-4.43,-0.75,0.83,0.74,1.77,4.58
1533,000027,1616101300901,Pedestrian,-20.13,-6.36,-0.61,1.42,0.94,2.0,4.64
1534,000027,1616101300901,Pedestrian,-21.54,-13.2,-0.69,0.92,0.83,1.71,4.5
1535,000027,1616101300901,Pedestrian,37.93,-38.12,-1.78,0.85,0.8,1.67,5.07
1536,000027,1616101300901,Pedestrian,-19.12,-9.66,-0.82,1.01,0.76,1.64,4.54
1537,000027,1616101300901,Pedestrian,37.45,-33.68,-1.54,0.84,0.8,1.84,2.14
1538,000027,1616101300901,Pedestrian,38.6,-6.33,-1.29,1.07,0.92,1.62,5.37
1539,000027,1616101300901,Pedestrian,-32.54,-57.08,-1.87,0.79,0.79,1.67,4.42
1540,000027,1616101300901,Pedestrian,31.7,20.7,-1.29,0.78,0.78,1.67,1.18
1541,000027,1616101300901,Pedestrian,-13.15,-51.76,-1.47,0.79,0.79,1.7,1.72
1542,000027,1616101300901,Pedestrian,-16.64,-12.93,-0.97,0.76,0.76,1.59,0.99
1543,000027,1616101300901,Pedestrian,-8.35,52.3,-0.54,0.8,0.8,1.7,1.55
1544,000027,1616101301900,Pedestrian,-8.43,62.37,-0.07,0.8,0.8,1.7,1.6
1545,000027,1616101301900,Pedestrian,-18.16,3.42,-0.61,0.9,0.73,1.69,1.78
1546,000027,1616101301900,Pedestrian,-20.48,1.03,-0.53,0.84,0.84,1.79,4.85
1547,000027,1616101301900,Pedestrian,-19.28,1.07,-0.53,1.05,0.79,1.74,1.53
1548,000027,1616101301900,Pedestrian,-21.16,1.46,-0.58,0.97,0.84,1.73,4.77
1549,000027,1616101301900,Pedestrian,38.18,1.64,-1.32,1.01,0.89,1.72,4.78
1550,000027,1616101301900,Pedestrian,-21.55,-5.54,-0.59,0.89,0.82,1.82,4.56
1551,000027,1616101301900,Pedestrian,37.69,-23.01,-1.89,0.88,0.85,1.7,5.06
1552,000027,1616101302899,Pedestrian,-18.04,12.42,-0.68,0.81,0.77,1.73,4.82
1553,000027,1616101302899,Pedestrian,-21.35,10.06,-0.56,1.12,0.97,2.07,4.79
1554,000027,1616101302899,Pedestrian,-21.71,3.32,-0.55,1.01,0.9,1.88,4.6
1555,000027,1616101302899,Pedestrian,-20.55,9.59,-0.52,1.24,0.91,2.09,4.75
1556,000027,1616101302899,Pedestrian,38.04,10.52,-1.35,0.9,0.86,1.73,4.65
1557,000027,1616101302899,Pedestrian,37.76,-11.71,-1.27,1.0,1.04,1.68,0.62
1558,000027,1616101302899,Pedestrian,30.18,-58.98,-1.25,0.81,0.8,1.7,1.74
1559,000027,1616101302899,Pedestrian,37.69,-21.41,-1.29,0.79,0.79,1.7,5.22
1560,000027,1616101302899,Pedestrian,-21.76,9.73,-0.65,0.73,0.8,1.82,4.75
1561,000027,1616101303900,Pedestrian,-17.96,22.28,-0.63,0.76,0.74,1.58,4.88
1562,000027,1616101303900,Pedestrian,-21.66,13.19,-0.55,0.94,0.81,1.78,4.69
1563,000027,1616101303900,Pedestrian,37.92,20.53,-1.46,1.03,0.94,1.9,4.61
1564,000027,1616101303900,Pedestrian,-20.49,19.47,-0.49,1.4,0.91,1.99,4.71
1565,000027,1616101303900,Pedestrian,-21.33,19.59,-0.56,0.99,0.98,1.84,4.73
1566,000027,1616101303900,Pedestrian,-18.88,26.01,-0.76,0.91,0.74,1.53,1.51
1567,000027,1616101303900,Pedestrian,37.77,0.94,-1.28,0.99,0.85,1.65,1.52
1568,000027,1616101303900,Pedestrian,37.51,-11.3,-1.33,1.14,0.9,1.68,5.24
1569,000027,1616101303900,Pedestrian,-20.38,-17.47,-0.66,0.77,0.77,1.66,6.21
1570,000027,1616101303900,Pedestrian,-38.78,-6.31,-0.65,0.94,0.78,1.73,3.28
1571,000027,1616101304900,Pedestrian,-22.12,23.35,-0.33,0.84,0.85,1.81,4.8
1572,000027,1616101304900,Pedestrian,-21.3,29.25,-0.09,0.86,0.82,1.85,4.87
1573,000027,1616101304900,Pedestrian,-19.49,39.43,-0.57,0.78,0.78,1.6,1.64
1574,000027,1616101304900,Pedestrian,37.1,32.5,-1.2,0.88,0.87,1.76,4.57
1575,000027,1616101304900,Pedestrian,-18.64,32.64,-0.4,0.76,0.77,1.62,4.88
1576,000027,1616101304900,Pedestrian,-22.29,29.51,-0.27,0.91,0.8,1.83,4.85
1577,000027,1616101304900,Pedestrian,30.8,-31.46,-1.05,0.85,0.88,1.76,4.6
1578,000027,1616101305899,Pedestrian,-23.57,40.41,-0.24,0.79,0.82,1.68,4.88
1579,000027,1616101305899,Pedestrian,-20.06,43.78,-0.34,0.8,0.79,1.75,4.84
1580,000027,1616101305899,Pedestrian,-23.14,34.19,-0.17,0.87,0.84,1.79,4.75
1581,000027,1616101305899,Pedestrian,-22.54,39.79,-0.12,0.75,0.79,1.8,4.86
1582,000027,1616101305899,Pedestrian,36.75,30.67,-1.49,1.05,0.75,1.79,1.58
1583,000027,1616101305899,Pedestrian,-20.71,53.39,-0.45,0.79,0.79,1.64,1.74
1584,000027,1616101306900,Pedestrian,-9.24,-33.86,-0.76,0.78,0.77,1.62,4.65
1585,000027,1616101306900,Pedestrian,-23.75,52.24,-0.01,0.8,0.83,1.68,1.72
1586,000027,1616101306900,Pedestrian,-22.82,51.62,0.08,0.81,0.81,1.77,4.82
1587,000027,1616101306900,Pedestrian,-23.4,46.28,0.06,0.79,0.81,1.68,4.81
1588,000027,1616101306900,Pedestrian,-12.51,14.11,-0.42,0.78,0.78,1.67,1.91
1589,000027,1616101306900,Pedestrian,-7.68,-32.21,-0.64,0.86,0.91,1.73,4.7
1590,000027,1616101306900,Pedestrian,-20.44,56.17,-0.1,0.8,0.8,1.68,4.98
1591,000027,1616101306900,Pedestrian,-4.69,-26.91,-0.93,0.8,0.8,1.7,4.69
1592,000027,1616101307900,Pedestrian,-8.39,-17.03,-0.56,1.15,1.19,1.98,1.47
1593,000027,1616101307900,Pedestrian,-20.89,68.27,-0.08,0.81,0.79,1.77,4.85
1594,000027,1616101307900,Pedestrian,-6.96,-69.4,-1.06,0.78,0.79,1.69,4.72
1595,000027,1616101307900,Pedestrian,-8.98,-21.34,-0.69,0.76,0.77,1.63,5.04
1596,000027,1616101307900,Pedestrian,14.49,5.92,0.61,0.79,0.79,1.68,3.56
1597,000027,1616101307900,Pedestrian,-6.12,-69.37,-1.1,0.78,0.79,1.7,4.68
1598,000027,1616101307900,Pedestrian,-7.51,-17.18,-0.46,0.95,0.8,1.85,1.48
1599,000027,1616101308899,Pedestrian,-9.42,-8.47,-0.62,0.73,0.72,1.57,4.64
1600,000027,1616101308899,Pedestrian,-7.39,-1.72,-0.54,1.1,0.92,1.95,1.51
1601,000027,1616101308899,Pedestrian,-8.87,-5.89,-0.56,0.96,0.94,1.75,1.59
1602,000027,1616101308899,Pedestrian,-12.18,66.7,-2.11,0.79,0.79,1.66,4.9
1603,000027,1616101308899,Pedestrian,-8.13,-1.68,-0.52,1.12,0.8,1.91,1.52
1604,000027,1616101309900,Pedestrian,-9.37,4.64,-0.61,0.74,0.72,1.58,4.7
1605,000027,1616101309900,Pedestrian,-8.84,9.82,-0.55,0.97,0.85,1.78,1.57
1606,000027,1616101309900,Pedestrian,-7.41,13.74,-0.46,1.04,0.99,1.85,1.54
1607,000027,1616101309900,Pedestrian,-9.5,-59.46,-1.25,0.81,0.81,1.71,1.58
1608,000027,1616101309900,Pedestrian,-11.36,29.86,-1.15,0.77,0.78,1.64,1.92
1609,000027,1616101309900,Pedestrian,-8.2,13.79,-0.47,1.08,0.8,1.88,1.52
1610,000027,1616101310900,Pedestrian,-9.45,17.67,-0.6,0.75,0.74,1.54,1.55
1611,000027,1616101310900,Pedestrian,-9.04,25.34,-0.42,0.79,0.81,1.74,1.6
1612,000027,1616101310900,Pedestrian,-7.47,29.27,-0.41,1.09,0.96,1.9,1.56
1613,000027,1616101310900,Pedestrian,-40.9,0.2,-0.52,0.79,0.8,1.66,3.13
1614,000027,1616101310900,Pedestrian,-8.3,29.25,-0.4,1.1,0.8,1.86,1.55
1615,000027,1616101311900,Pedestrian,-9.42,40.91,-0.63,0.77,0.82,1.79,1.59
1616,000027,1616101311900,Pedestrian,-9.81,30.49,-0.79,0.75,0.74,1.56,4.7
1617,000027,1616101311900,Pedestrian,-8.17,44.86,-0.34,0.79,0.8,1.68,1.59
1618,000027,1616101312900,Pedestrian,-8.25,60.47,-0.42,0.79,0.8,1.68,1.64
1619,000027,1616101313899,Pedestrian,-10.28,56.42,-0.83,0.79,0.79,1.68,1.6
1620,000027,1616101314900,Pedestrian,-10.68,-21.16,-0.61,0.82,0.86,1.75,4.64
1621,000027,1616101314900,Pedestrian,-11.34,69.14,-0.86,0.79,0.8,1.69,1.63
1622,000027,1616101316900,Pedestrian,-13.06,-20.27,-1.54,0.77,0.77,1.64,1.95
1623,000027,1616101316900,Pedestrian,-21.6,-29.88,-0.6,0.98,0.8,1.62,1.55
1624,000027,1616101317899,Pedestrian,26.96,-5.73,-0.76,0.78,0.78,1.67,1.55
1625,000027,1616101317899,Pedestrian,27.38,-22.92,-0.9,0.74,0.79,1.76,1.96
1626,000027,1616101318900,Pedestrian,-9.17,-27.72,-0.78,0.83,0.77,1.65,1.56
1627,000027,1616101318900,Pedestrian,26.96,-9.79,-1.06,0.84,0.91,1.76,2.54
1628,000027,1616101318900,Pedestrian,26.71,8.49,-0.77,0.77,0.76,1.63,1.48
1629,000027,1616101319900,Pedestrian,-9.25,-13.39,-0.6,0.76,0.76,1.62,1.46
1630,000027,1616101319900,Pedestrian,26.77,22.2,-1.01,0.77,0.76,1.63,1.47
1631,000027,1616101319900,Pedestrian,26.74,2.85,-1.2,0.9,0.88,1.79,3.04
1632,000027,1616101319900,Pedestrian,-6.84,24.48,-0.64,1.09,0.75,1.61,4.73
1633,000027,1616101320899,Pedestrian,-9.15,0.52,-0.55,0.76,0.73,1.7,1.54
1634,000027,1616101321899,Pedestrian,-9.13,14.33,-0.56,0.8,0.74,1.72,1.52
1635,000027,1616101321899,Pedestrian,-11.38,-30.8,-0.87,0.74,1.04,1.69,4.68
1636,000027,1616101322900,Pedestrian,-8.93,27.67,-0.64,0.76,0.75,1.63,1.55
1637,000027,1616101322900,Pedestrian,-7.02,47.68,-0.55,0.91,0.83,1.67,4.61
1638,000027,1616101322900,Pedestrian,-10.68,-62.9,-0.79,0.78,0.79,1.67,4.74
1639,000027,1616101322900,Pedestrian,-9.35,-11.39,-0.74,0.75,0.75,1.61,4.67
1640,000027,1616101323900,Pedestrian,-8.69,40.68,-0.79,0.76,0.76,1.6,1.56
1641,000027,1616101323900,Pedestrian,-10.88,-51.36,-0.78,0.79,0.79,1.67,1.57
1642,000027,1616101323900,Pedestrian,-5.87,45.13,-0.59,0.91,0.86,1.7,4.68
1643,000027,1616101324900,Pedestrian,-5.82,51.75,-0.2,0.93,0.96,1.67,4.77
1644,000027,1616101324900,Pedestrian,-11.0,-39.87,-0.9,0.78,0.78,1.68,4.68
1645,000027,1616101324900,Pedestrian,-8.52,53.62,-0.84,0.79,0.78,1.67,1.61
1646,000027,1616101324900,Pedestrian,-6.3,62.02,-0.49,0.81,0.81,1.68,1.47
1647,000027,1616101324900,Pedestrian,-33.9,1.91,0.67,0.8,0.81,1.67,3.38
1648,000027,1616101325899,Pedestrian,-10.88,-28.69,-0.69,0.76,0.76,1.61,4.64
1649,000027,1616101325899,Pedestrian,3.37,48.19,-1.49,0.78,0.78,1.8,1.6
1650,000027,1616101326901,Pedestrian,-10.83,-17.5,-0.52,0.76,0.74,1.66,4.7
1651,000027,1616101326901,Pedestrian,-10.32,-34.54,-0.7,0.78,0.78,1.64,1.51
1652,000027,1616101326901,Pedestrian,27.05,-13.03,-1.44,0.78,0.78,1.7,1.63
1653,000027,1616101327900,Pedestrian,-11.08,-6.88,-0.57,0.76,0.72,1.69,4.63
1654,000027,1616101327900,Pedestrian,-10.83,-23.27,-0.73,0.78,0.77,1.64,1.56
1655,000027,1616101327900,Pedestrian,-5.07,69.81,-0.14,0.8,0.8,1.7,1.63
1656,000027,1616101327900,Pedestrian,-11.26,37.4,-0.63,0.8,0.82,1.7,1.57
